Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-21 13:45:00-05:00,341.3299865722656,341.69000244140625,340.9501037597656,341.0340881347656,390725,0.0,0.0
2025-02-21 13:50:00-05:00,341.0350036621094,341.1839904785156,339.8999938964844,340.0,598098,0.0,0.0
2025-02-21 13:55:00-05:00,339.95001220703125,339.9649963378906,338.30010986328125,338.3800048828125,717676,0.0,0.0
2025-02-21 14:00:00-05:00,338.3124084472656,339.0799865722656,338.20001220703125,338.5899963378906,663464,0.0,0.0
2025-02-21 14:05:00-05:00,338.55499267578125,338.6199951171875,337.5,338.28759765625,735938,0.0,0.0
2025-02-21 14:10:00-05:00,338.3500061035156,338.8800048828125,337.5799865722656,338.4700012207031,599090,0.0,0.0
2025-02-21 14:15:00-05:00,338.510009765625,338.8699951171875,337.5899963378906,337.6499938964844,554363,0.0,0.0
2025-02-21 14:20:00-05:00,337.60101318359375,337.8731994628906,336.7099914550781,337.125,795545,0.0,0.0
2025-02-21 14:25:00-05:00,337.17999267578125,337.2099914550781,335.40008544921875,335.6513977050781,977900,0.0,0.0
2025-02-21 14:30:00-05:00,335.6300048828125,336.55999755859375,335.04998779296875,335.30999755859375,986772,0.0,0.0
2025-02-21 14:35:00-05:00,335.3399963378906,336.34991455078125,334.44000244140625,334.7049865722656,1459227,0.0,0.0
2025-02-21 14:40:00-05:00,334.70001220703125,335.7998962402344,334.4200134277344,335.614990234375,830579,0.0,0.0
2025-02-21 14:45:00-05:00,335.4830017089844,336.32000732421875,335.1000061035156,336.04290771484375,660693,0.0,0.0
2025-02-21 14:50:00-05:00,336.0849914550781,337.7550048828125,336.0,336.8232116699219,890033,0.0,0.0
2025-02-21 14:55:00-05:00,336.80499267578125,337.760009765625,336.7300109863281,336.9049987792969,638702,0.0,0.0
2025-02-21 15:00:00-05:00,336.8999938964844,338.29998779296875,336.82000732421875,338.19000244140625,682509,0.0,0.0
2025-02-21 15:05:00-05:00,338.20001220703125,338.7900085449219,337.510009765625,337.625,720078,0.0,0.0
2025-02-21 15:10:00-05:00,337.6499938964844,337.739990234375,337.0,337.1099853515625,657142,0.0,0.0
2025-02-21 15:15:00-05:00,337.1094055175781,337.3299865722656,336.29998779296875,336.57000732421875,789353,0.0,0.0
2025-02-21 15:20:00-05:00,336.5,336.7200012207031,336.0255126953125,336.625,688432,0.0,0.0
2025-02-21 15:25:00-05:00,336.70001220703125,336.989990234375,335.92999267578125,336.4049987792969,703681,0.0,0.0
2025-02-21 15:30:00-05:00,336.4200134277344,337.0,335.8900146484375,336.3133850097656,864105,0.0,0.0
2025-02-21 15:35:00-05:00,336.3500061035156,336.8800048828125,335.9100036621094,336.4700012207031,679085,0.0,0.0
2025-02-21 15:40:00-05:00,336.4645080566406,337.3800048828125,335.75,336.4599914550781,883599,0.0,0.0
2025-02-21 15:45:00-05:00,336.4599914550781,336.57000732421875,334.9200134277344,335.5899963378906,913718,0.0,0.0
2025-02-21 15:50:00-05:00,335.6099853515625,337.82000732421875,335.6099853515625,337.70001220703125,1337898,0.0,0.0
2025-02-21 15:55:00-05:00,337.75,338.25,337.2900085449219,337.5400085449219,2349264,0.0,0.0
2025-02-24 09:30:00-05:00,340.1499938964844,342.1300048828125,338.260009765625,340.9700012207031,9907315,0.0,0.0
2025-02-24 09:35:00-05:00,340.92999267578125,341.9100036621094,338.10009765625,341.8599853515625,1787457,0.0,0.0
2025-02-24 09:40:00-05:00,341.79998779296875,341.8599853515625,338.6700134277344,340.9587097167969,1395924,0.0,0.0
2025-02-24 09:45:00-05:00,340.8900146484375,342.3973083496094,335.32330322265625,336.3900146484375,2190692,0.0,0.0
2025-02-24 09:50:00-05:00,336.44000244140625,337.04998779296875,332.0199890136719,333.1899108886719,2078583,0.0,0.0
2025-02-24 09:55:00-05:00,333.1000061035156,333.1199951171875,328.29998779296875,329.2200012207031,2492075,0.0,0.0
2025-02-24 10:00:00-05:00,329.2900085449219,330.9389953613281,325.2200927734375,326.0400085449219,2666117,0.0,0.0
2025-02-24 10:05:00-05:00,326.0111999511719,328.9700012207031,324.70001220703125,328.44000244140625,2552073,0.0,0.0
2025-02-24 10:10:00-05:00,328.4100036621094,331.6600036621094,328.4100036621094,331.4649963378906,2026429,0.0,0.0
2025-02-24 10:15:00-05:00,331.4468078613281,332.6499938964844,328.6575012207031,328.875,1615213,0.0,0.0
2025-02-24 10:20:00-05:00,328.8900146484375,329.94000244140625,327.0199890136719,328.8739013671875,1188573,0.0,0.0
2025-02-24 10:25:00-05:00,328.8949890136719,329.54998779296875,326.42999267578125,326.6000061035156,1094899,0.0,0.0
2025-02-24 10:30:00-05:00,326.6000061035156,329.8999938964844,326.5,328.6400146484375,1098249,0.0,0.0
2025-02-24 10:35:00-05:00,328.5509948730469,329.7698974609375,328.32000732421875,328.8599853515625,714280,0.0,0.0
2025-02-24 10:40:00-05:00,328.8349914550781,329.6000061035156,328.1600036621094,328.7311096191406,697939,0.0,0.0
2025-02-24 10:45:00-05:00,328.739990234375,329.7799072265625,327.3999938964844,329.68218994140625,783411,0.0,0.0
2025-02-24 10:50:00-05:00,329.6802062988281,330.2047119140625,327.8999938964844,328.1000061035156,861056,0.0,0.0
2025-02-24 10:55:00-05:00,328.1400146484375,328.8598937988281,327.45001220703125,328.1099853515625,637145,0.0,0.0
2025-02-24 11:00:00-05:00,327.8106994628906,328.8999938964844,326.9005126953125,328.5950012207031,985449,0.0,0.0
2025-02-24 11:05:00-05:00,328.6499938964844,330.5199890136719,328.57000732421875,330.3197937011719,879659,0.0,0.0
2025-02-24 11:10:00-05:00,330.32000732421875,330.8666076660156,329.6700134277344,330.6000061035156,677961,0.0,0.0
2025-02-24 11:15:00-05:00,330.6000061035156,331.3900146484375,330.3999938964844,330.8699951171875,668630,0.0,0.0
2025-02-24 11:20:00-05:00,330.79998779296875,332.07000732421875,330.3299865722656,332.07000732421875,735804,0.0,0.0
2025-02-24 11:25:00-05:00,332.0199890136719,334.20001220703125,331.92999267578125,333.8399963378906,1082941,0.0,0.0
2025-02-24 11:30:00-05:00,333.8891906738281,334.4200134277344,333.2099914550781,333.75,856595,0.0,0.0
2025-02-24 11:35:00-05:00,333.7099914550781,334.8599853515625,332.94000244140625,333.0400085449219,864563,0.0,0.0
2025-02-24 11:40:00-05:00,333.05999755859375,334.8266906738281,332.6000061035156,334.7200012207031,793447,0.0,0.0
2025-02-24 11:45:00-05:00,334.6000061035156,334.75,333.5,333.57000732421875,526231,0.0,0.0
2025-02-24 11:50:00-05:00,333.5299987792969,333.96649169921875,333.03009033203125,333.9100036621094,409787,0.0,0.0
2025-02-24 11:55:00-05:00,333.8999938964844,334.4805908203125,331.8399963378906,332.489990234375,825877,0.0,0.0
2025-02-24 12:00:00-05:00,332.4700012207031,334.79998779296875,332.4599914550781,334.7002868652344,522819,0.0,0.0
2025-02-24 12:05:00-05:00,334.7099914550781,335.6499938964844,334.3341979980469,335.6099853515625,714548,0.0,0.0
2025-02-24 12:10:00-05:00,335.54998779296875,336.85919189453125,335.4324035644531,336.2699890136719,755240,0.0,0.0
2025-02-24 12:15:00-05:00,336.2699890136719,338.19000244140625,336.1054992675781,338.0,881291,0.0,0.0
2025-02-24 12:20:00-05:00,338.0400085449219,338.9588928222656,337.8800048828125,338.30999755859375,763429,0.0,0.0
2025-02-24 12:25:00-05:00,338.32000732421875,338.3949890136719,337.0,337.0299987792969,618966,0.0,0.0
2025-02-24 12:30:00-05:00,337.0899963378906,337.5498962402344,336.54998779296875,337.2699890136719,492443,0.0,0.0
2025-02-24 12:35:00-05:00,337.2543029785156,337.8800048828125,336.8699951171875,337.3992919921875,417732,0.0,0.0
2025-02-24 12:40:00-05:00,337.364990234375,338.2799987792969,337.05999755859375,338.21630859375,425216,0.0,0.0
2025-02-24 12:45:00-05:00,338.23919677734375,338.6400146484375,337.8299865722656,338.4103088378906,376401,0.0,0.0
2025-02-24 12:50:00-05:00,338.44989013671875,338.4519958496094,336.5799865722656,336.6600036621094,491222,0.0,0.0
2025-02-24 12:55:00-05:00,336.6600036621094,337.1499938964844,335.8999938964844,336.1099853515625,493700,0.0,0.0
2025-02-24 13:00:00-05:00,336.19000244140625,337.45001220703125,336.0400085449219,336.9599914550781,393844,0.0,0.0
2025-02-24 13:05:00-05:00,336.9523010253906,338.0899963378906,336.67999267578125,337.70001220703125,426569,0.0,0.0
2025-02-24 13:10:00-05:00,337.739990234375,337.9888916015625,337.29998779296875,337.8200988769531,341137,0.0,0.0
2025-02-24 13:15:00-05:00,337.82000732421875,338.4798889160156,337.6199951171875,338.45001220703125,390749,0.0,0.0
2025-02-24 13:20:00-05:00,338.42999267578125,338.8800048828125,337.53009033203125,337.9451904296875,415326,0.0,0.0
2025-02-24 13:25:00-05:00,337.95001220703125,338.7699890136719,337.9200134277344,338.3999938964844,374133,0.0,0.0
2025-02-24 13:30:00-05:00,338.3999938964844,338.54998779296875,337.510009765625,338.0849914550781,361855,0.0,0.0
2025-02-24 13:35:00-05:00,338.0400085449219,338.17730712890625,337.42010498046875,337.7119140625,299692,0.0,0.0
2025-02-24 13:40:00-05:00,337.739990234375,338.1700134277344,337.29998779296875,337.57000732421875,270602,0.0,0.0
2025-02-24 13:45:00-05:00,337.6000061035156,337.7099914550781,336.6000061035156,337.17999267578125,391369,0.0,0.0
2025-02-24 13:50:00-05:00,337.17999267578125,337.6700134277344,336.29998779296875,337.44500732421875,452701,0.0,0.0
2025-02-24 13:55:00-05:00,337.4891052246094,337.59930419921875,336.3299865722656,336.5299987792969,377670,0.0,0.0
2025-02-24 14:00:00-05:00,336.5199890136719,337.7799987792969,336.3999938964844,337.58270263671875,370495,0.0,0.0
2025-02-24 14:05:00-05:00,337.5799865722656,337.95001220703125,336.7099914550781,337.0450134277344,356269,0.0,0.0
2025-02-24 14:10:00-05:00,337.010009765625,337.04998779296875,336.2699890136719,336.5799865722656,343806,0.0,0.0
2025-02-24 14:15:00-05:00,336.5799865722656,336.5799865722656,334.57000732421875,334.6549987792969,728839,0.0,0.0
2025-02-24 14:20:00-05:00,334.6304931640625,334.95001220703125,334.0299987792969,334.3800964355469,596595,0.0,0.0
2025-02-24 14:25:00-05:00,334.3399963378906,334.510009765625,333.3399963378906,333.4104919433594,590741,0.0,0.0
2025-02-24 14:30:00-05:00,333.43499755859375,334.8299865722656,332.8371887207031,334.680908203125,627682,0.0,0.0
2025-02-24 14:35:00-05:00,334.7149963378906,335.3699951171875,334.6099853515625,334.947998046875,499000,0.0,0.0
2025-02-24 14:40:00-05:00,334.9599914550781,335.1300048828125,334.2500915527344,334.45001220703125,340049,0.0,0.0
2025-02-24 14:45:00-05:00,334.5,335.29998779296875,334.3399963378906,335.2300109863281,298256,0.0,0.0
2025-02-24 14:50:00-05:00,335.17999267578125,335.6000061035156,334.7300109863281,335.30999755859375,389493,0.0,0.0
2025-02-24 14:55:00-05:00,335.32000732421875,335.3399963378906,334.5,334.6700134277344,546355,0.0,0.0
2025-02-24 15:00:00-05:00,334.7099914550781,334.9700012207031,333.3399963378906,333.989990234375,440270,0.0,0.0
2025-02-24 15:05:00-05:00,333.9200134277344,334.0199890136719,332.6499938964844,332.9949951171875,577261,0.0,0.0
2025-02-24 15:10:00-05:00,332.9800109863281,333.69989013671875,332.80010986328125,333.0498962402344,395148,0.0,0.0
2025-02-24 15:15:00-05:00,333.04998779296875,333.760009765625,332.5899963378906,333.1899108886719,498626,0.0,0.0
2025-02-24 15:20:00-05:00,333.194091796875,333.6300048828125,332.5899963378906,332.7774963378906,402631,0.0,0.0
2025-02-24 15:25:00-05:00,332.7900085449219,333.05999755859375,331.7300109863281,331.8680114746094,531303,0.0,0.0
2025-02-24 15:30:00-05:00,331.8599853515625,333.6000061035156,331.7699890136719,333.1400146484375,634044,0.0,0.0
2025-02-24 15:35:00-05:00,333.1600036621094,333.55999755859375,332.8500061035156,332.8500061035156,409264,0.0,0.0
2025-02-24 15:40:00-05:00,332.8500061035156,332.95001220703125,331.2379150390625,332.010009765625,770144,0.0,0.0
2025-02-24 15:45:00-05:00,332.0199890136719,332.5693054199219,331.4505920410156,331.8500061035156,696983,0.0,0.0
2025-02-24 15:50:00-05:00,331.8900146484375,332.0,329.8900146484375,330.0299987792969,1194752,0.0,0.0
2025-02-24 15:55:00-05:00,330.07000732421875,330.8800048828125,329.947998046875,330.3800048828125,1644841,0.0,0.0
2025-02-25 09:30:00-05:00,327.1300048828125,327.45001220703125,321.42999267578125,324.79010009765625,6318390,0.0,0.0
2025-02-25 09:35:00-05:00,324.8999938964844,325.9399108886719,318.80999755859375,320.3370056152344,3768883,0.0,0.0
2025-02-25 09:40:00-05:00,320.32000732421875,320.95001220703125,317.54998779296875,317.8900146484375,2545068,0.0,0.0
2025-02-25 09:45:00-05:00,317.8399963378906,318.92999267578125,315.9129943847656,316.0799865722656,2524726,0.0,0.0
2025-02-25 09:50:00-05:00,316.0299987792969,316.2991943359375,312.5,314.2900085449219,3815094,0.0,0.0
2025-02-25 09:55:00-05:00,314.3399963378906,316.3999938964844,312.91009521484375,313.1000061035156,2607138,0.0,0.0
2025-02-25 10:00:00-05:00,313.20001220703125,313.20001220703125,310.0101013183594,311.17999267578125,3190368,0.0,0.0
2025-02-25 10:05:00-05:00,311.1199951171875,312.760009765625,310.69000244140625,312.16619873046875,2142512,0.0,0.0
2025-02-25 10:10:00-05:00,312.2300109863281,313.07000732421875,310.9049987792969,311.1498107910156,2027053,0.0,0.0
2025-02-25 10:15:00-05:00,311.1499938964844,312.0899963378906,307.1400146484375,308.19000244140625,3589998,0.0,0.0
2025-02-25 10:20:00-05:00,308.19500732421875,309.3500061035156,306.2312927246094,307.6099853515625,2523430,0.0,0.0
2025-02-25 10:25:00-05:00,307.62298583984375,308.3399963378906,305.3900146484375,306.3699951171875,2405600,0.0,0.0
2025-02-25 10:30:00-05:00,306.44000244140625,308.3500061035156,306.2200012207031,307.0199890136719,1923748,0.0,0.0
2025-02-25 10:35:00-05:00,307.010009765625,308.760009765625,304.0299987792969,305.5450134277344,3403920,0.0,0.0
2025-02-25 10:40:00-05:00,305.5,305.9999084472656,301.4100036621094,302.4139099121094,4269105,0.0,0.0
2025-02-25 10:45:00-05:00,302.3500061035156,307.0899963378906,302.0,306.54998779296875,2848347,0.0,0.0
2025-02-25 10:50:00-05:00,306.55499267578125,307.9700012207031,306.29998779296875,307.07000732421875,2025267,0.0,0.0
2025-02-25 10:55:00-05:00,307.010009765625,307.0867004394531,304.1199951171875,304.16949462890625,1857775,0.0,0.0
2025-02-25 11:00:00-05:00,304.3500061035156,304.4200134277344,300.3019104003906,300.7799987792969,2873145,0.0,0.0
2025-02-25 11:05:00-05:00,300.73651123046875,304.0799865722656,300.1099853515625,303.92498779296875,2341831,0.0,0.0
2025-02-25 11:10:00-05:00,303.92999267578125,304.59991455078125,303.30999755859375,303.5400085449219,1217599,0.0,0.0
2025-02-25 11:15:00-05:00,303.510009765625,304.739501953125,301.6000061035156,302.67999267578125,1774602,0.0,0.0
2025-02-25 11:20:00-05:00,302.760009765625,304.2898864746094,302.2799987792969,303.06500244140625,1221693,0.0,0.0
2025-02-25 11:25:00-05:00,303.06500244140625,303.5,301.20001220703125,301.30999755859375,1443513,0.0,0.0
2025-02-25 11:30:00-05:00,301.3399963378906,302.260009765625,298.7799987792969,300.6499938964844,3800755,0.0,0.0
2025-02-25 11:35:00-05:00,300.6000061035156,301.7900085449219,298.8699951171875,301.4549865722656,2166239,0.0,0.0
2025-02-25 11:40:00-05:00,301.4010925292969,302.57989501953125,301.0,301.93121337890625,1113057,0.0,0.0
2025-02-25 11:45:00-05:00,301.989990234375,304.17999267578125,301.93121337890625,304.0199890136719,1340243,0.0,0.0
2025-02-25 11:50:00-05:00,303.9800109863281,304.34991455078125,303.29998779296875,303.9549865722656,995954,0.0,0.0
2025-02-25 11:55:00-05:00,303.8399963378906,306.4656982421875,303.54998779296875,305.8858947753906,1582634,0.0,0.0
2025-02-25 12:00:00-05:00,305.95001220703125,305.95001220703125,304.50079345703125,304.8789978027344,998120,0.0,0.0
2025-02-25 12:05:00-05:00,304.8800048828125,305.0596923828125,303.55999755859375,304.44000244140625,980059,0.0,0.0
2025-02-25 12:10:00-05:00,304.42498779296875,305.5,303.7749938964844,304.0392150878906,856797,0.0,0.0
2025-02-25 12:15:00-05:00,304.0050048828125,304.29998779296875,302.80999755859375,303.0299987792969,821155,0.0,0.0
2025-02-25 12:20:00-05:00,303.07989501953125,303.20001220703125,301.830810546875,302.7799987792969,1002169,0.0,0.0
2025-02-25 12:25:00-05:00,302.80999755859375,303.79998779296875,302.1326904296875,303.4200134277344,1348620,0.0,0.0
2025-02-25 12:30:00-05:00,303.4949951171875,303.7898864746094,301.7200012207031,302.1000061035156,917517,0.0,0.0
2025-02-25 12:35:00-05:00,302.1000061035156,302.8800048828125,301.9700012207031,302.45001220703125,744944,0.0,0.0
2025-02-25 12:40:00-05:00,302.45001220703125,304.4700012207031,302.010009765625,304.4200134277344,889568,0.0,0.0
2025-02-25 12:45:00-05:00,304.5,304.75,303.4714050292969,304.30999755859375,934649,0.0,0.0
2025-02-25 12:50:00-05:00,304.2699890136719,305.19000244140625,303.6199951171875,303.9599914550781,846796,0.0,0.0
2025-02-25 12:55:00-05:00,303.9599914550781,304.25,303.42999267578125,303.6401062011719,573904,0.0,0.0
2025-02-25 13:00:00-05:00,303.6400146484375,304.989990234375,303.5799865722656,304.7749938964844,696769,0.0,0.0
2025-02-25 13:05:00-05:00,304.7749938964844,306.3699951171875,304.54998779296875,305.3399963378906,1033668,0.0,0.0
2025-02-25 13:10:00-05:00,305.2998962402344,305.8555908203125,303.0,303.239990234375,895654,0.0,0.0
2025-02-25 13:15:00-05:00,303.1199951171875,303.29998779296875,301.9599914550781,302.1585998535156,1000984,0.0,0.0
2025-02-25 13:20:00-05:00,302.1549987792969,303.29998779296875,302.0,302.9200134277344,854878,0.0,0.0
2025-02-25 13:25:00-05:00,302.8699951171875,303.489990234375,302.1300048828125,302.3699951171875,734205,0.0,0.0
2025-02-25 13:30:00-05:00,302.3999938964844,303.45001220703125,302.1000061035156,302.56500244140625,623476,0.0,0.0
2025-02-25 13:35:00-05:00,302.6050109863281,303.95001220703125,301.6199951171875,303.95001220703125,911531,0.0,0.0
2025-02-25 13:40:00-05:00,303.9049987792969,304.2980041503906,303.0,303.4150085449219,688547,0.0,0.0
2025-02-25 13:45:00-05:00,303.42999267578125,303.739990234375,302.1099853515625,302.43499755859375,554921,0.0,0.0
2025-02-25 13:50:00-05:00,302.4800109863281,302.84991455078125,301.5400085449219,302.2799987792969,804273,0.0,0.0
2025-02-25 13:55:00-05:00,302.2200012207031,302.3800048828125,300.6600036621094,300.7850036621094,855531,0.0,0.0
2025-02-25 14:00:00-05:00,300.7850036621094,301.54998779296875,300.2699890136719,300.739990234375,905378,0.0,0.0
2025-02-25 14:05:00-05:00,300.7699890136719,301.29998779296875,299.55999755859375,300.159912109375,1446811,0.0,0.0
2025-02-25 14:10:00-05:00,300.0799865722656,300.3800048828125,297.7001037597656,297.7986145019531,1676204,0.0,0.0
2025-02-25 14:15:00-05:00,297.7749938964844,299.1300048828125,297.5,298.989990234375,1440862,0.0,0.0
2025-02-25 14:20:00-05:00,299.010009765625,299.010009765625,297.2511901855469,298.1000061035156,1127277,0.0,0.0
2025-02-25 14:25:00-05:00,298.05010986328125,298.77880859375,297.92999267578125,298.30499267578125,782781,0.0,0.0
2025-02-25 14:30:00-05:00,298.30499267578125,300.3088073730469,298.16009521484375,300.2099914550781,1277275,0.0,0.0
2025-02-25 14:35:00-05:00,300.17498779296875,301.8999938964844,299.1600036621094,301.79998779296875,1307124,0.0,0.0
2025-02-25 14:40:00-05:00,301.7650146484375,301.8699951171875,300.3500061035156,300.4599914550781,1110387,0.0,0.0
2025-02-25 14:45:00-05:00,300.4700012207031,301.47601318359375,299.7099914550781,301.28009033203125,935467,0.0,0.0
2025-02-25 14:50:00-05:00,301.3092041015625,301.5299987792969,300.6000061035156,301.2799987792969,648202,0.0,0.0
2025-02-25 14:55:00-05:00,301.30999755859375,302.1499938964844,301.17010498046875,301.4700927734375,869463,0.0,0.0
2025-02-25 15:00:00-05:00,301.4949951171875,302.5799865722656,301.2300109863281,302.239990234375,945307,0.0,0.0
2025-02-25 15:05:00-05:00,302.2799987792969,302.4800109863281,300.7030944824219,300.79998779296875,877806,0.0,0.0
2025-02-25 15:10:00-05:00,300.82000732421875,301.0799865722656,299.92999267578125,300.69000244140625,1098884,0.0,0.0
2025-02-25 15:15:00-05:00,300.69000244140625,302.69000244140625,300.409912109375,302.6495056152344,929992,0.0,0.0
2025-02-25 15:20:00-05:00,302.6099853515625,303.989990234375,301.92999267578125,303.860107421875,1386170,0.0,0.0
2025-02-25 15:25:00-05:00,303.9100036621094,304.04998779296875,302.2049865722656,302.70001220703125,1065334,0.0,0.0
2025-02-25 15:30:00-05:00,302.67999267578125,302.875,300.8900146484375,302.010009765625,1132518,0.0,0.0
2025-02-25 15:35:00-05:00,301.9700012207031,302.3999938964844,300.3299865722656,300.4599914550781,979077,0.0,0.0
2025-02-25 15:40:00-05:00,300.489990234375,301.0799865722656,299.8699951171875,300.0199890136719,1375939,0.0,0.0
2025-02-25 15:45:00-05:00,300.0,300.1893005371094,298.3500061035156,298.9200134277344,1513719,0.0,0.0
2025-02-25 15:50:00-05:00,298.79998779296875,301.96990966796875,298.760009765625,301.6099853515625,2189781,0.0,0.0
2025-02-25 15:55:00-05:00,301.6700134277344,303.739990234375,301.6700134277344,302.489990234375,3262495,0.0,0.0
2025-02-26 09:30:00-05:00,303.7149963378906,305.7799987792969,302.79998779296875,305.2049865722656,6081996,0.0,0.0
