date,sentiment
2024-02-20,0.997
2024-02-27,0.994
2024-02-23,-0.1
2024-02-23,-0.957
2024-02-15,0.916
2024-02-29,0.996
2024-02-16,0.099
2024-02-29,-0.995
2024-02-29,0.992
2024-02-28,-0.565
2024-02-05,0.099
2024-03-01,0.1
2024-02-03,0.993
2024-02-16,-0.099
2024-02-28,0.988
2024-02-01,0.997
2024-02-26,0.1
2024-02-26,-0.995
2024-02-19,0.99
2024-02-25,-0.1
2024-02-21,-0.988
2024-02-19,0.998
2024-03-01,0.998
2024-02-20,0.1
2024-02-27,-0.992
2024-03-01,-0.1
2024-02-28,-0.993
2024-02-20,-0.99
2024-02-22,0.1
2024-02-19,-0.057
2024-03-01,0.998
2024-02-15,-0.099
2024-03-01,0.998
2024-02-26,0.997
2024-03-11,-0.099
2024-03-15,0.998
2024-03-15,-0.996
2024-03-29,-0.1
2024-03-05,-0.971
2024-03-05,-0.099
2024-03-28,0.1
2024-03-11,0.99
2024-03-06,0.998
2024-03-05,0.997
2024-03-28,0.1
2024-03-12,-0.1
2024-03-12,0.099
2024-03-04,-0.1
2024-03-23,-0.098
2024-03-04,-0.1
2024-03-15,0.1
2024-03-19,-0.1
2024-03-05,0.1
2024-03-06,0.1
2024-03-29,-0.099
2024-03-13,0.099
2024-03-12,-0.099
2024-03-22,0.1
2024-03-11,0.099
2024-03-26,0.837
2024-03-06,-0.1
2024-03-12,-0.1
2024-03-18,-0.099
2024-03-06,0.1
2024-03-03,0.099
2024-03-22,0.096
2024-03-10,-0.996
2024-03-05,-0.1
2024-03-26,0.997
2024-03-16,-0.1
2024-03-18,0.099
2024-03-22,-0.096
2024-03-21,-0.1
2024-03-05,0.995
2024-03-24,-0.1
2024-04-01,0.1
2024-04-01,-0.1
2024-03-09,-0.1
2024-03-26,-0.995
2024-03-01,0.994
2024-03-14,-0.996
2024-03-03,-0.1
2024-03-18,-0.997
2024-03-22,0.998
2024-03-14,-0.099
2024-03-08,0.993
2024-03-26,0.998
2024-04-01,0.1
2024-03-26,0.998
2024-03-27,0.998
2024-03-04,0.991
2024-03-15,0.998
2024-03-11,-0.767
2024-03-12,-0.1
2024-03-27,0.997
2024-03-12,0.1
2024-03-07,0.1
2024-03-21,0.991
2024-04-01,0.983
2024-03-13,0.1
2024-03-05,-0.968
2024-03-29,-0.996
2024-03-05,-0.995
2024-03-05,-0.1
2024-03-15,0.989
2024-04-01,0.998
2024-03-05,-0.081
2024-03-28,0.998
2024-03-06,-0.1
2024-03-28,-0.099
2024-03-23,0.998
2024-03-27,0.099
2024-03-12,-0.695
2024-03-18,0.1
2024-03-16,0.1
2024-03-16,0.998
2024-03-05,0.955
2024-03-19,0.99
2024-03-07,0.099
2024-03-31,0.099
2024-03-30,0.1
2024-03-18,0.099
2024-03-23,0.997
2024-03-25,-0.1
2024-03-11,0.099
2024-03-25,0.998
2024-03-28,-0.993
2024-03-13,0.099
2024-03-25,-0.1
2024-04-21,-0.992
2024-04-23,0.802
2024-04-05,-0.1
2024-04-23,-0.099
2024-04-05,-0.098
2024-04-22,0.099
2024-04-23,0.998
2024-04-23,-0.1
2024-04-21,0.992
2024-04-30,0.099
2024-04-24,0.1
2024-04-09,-0.1
2024-04-15,0.998
2024-04-23,0.998
2024-04-19,0.098
2024-04-26,0.998
2024-04-21,0.1
2024-04-29,0.1
2024-04-15,0.089
2024-04-17,0.998
2024-04-02,-0.1
2024-05-01,-0.1
2024-04-05,0.099
2024-04-30,0.998
2024-04-08,0.099
2024-04-21,0.1
2024-04-17,-0.099
2024-04-17,0.1
2024-04-07,0.998
2024-04-26,-0.099
2024-04-20,-0.099
2024-04-09,-0.099
2024-04-22,-0.989
2024-04-25,0.985
2024-04-22,-0.099
2024-04-24,0.998
2024-04-15,0.998
2024-04-29,0.1
2024-04-23,0.1
2024-04-07,-0.996
2024-04-20,-0.996
2024-04-08,0.066
2024-04-24,0.1
2024-04-14,0.1
2024-04-22,-0.099
2024-04-05,-0.1
2024-04-23,-0.099
2024-04-05,0.998
2024-04-24,-0.099
2024-04-22,-0.985
2024-04-29,0.996
2024-04-26,0.1
2024-04-23,0.998
2024-04-15,0.835
2024-04-06,0.1
2024-04-24,-0.099
2024-04-16,0.944
2024-05-01,-0.1
2024-04-17,0.998
2024-04-24,0.099
2024-04-15,0.998
2024-04-05,0.1
2024-04-18,-0.995
2024-04-16,0.994
2024-04-23,0.099
2024-04-24,-0.995
2024-04-15,0.998
2024-04-24,0.993
2024-04-15,0.998
2024-04-16,0.972
2024-04-21,-0.997
2024-04-05,0.097
2024-04-18,0.1
2024-04-17,-0.993
2024-04-24,0.997
2024-04-23,-0.1
2024-04-11,-0.1
2024-04-15,0.099
2024-04-28,0.1
2024-04-29,0.998
2024-04-09,0.099
2024-04-17,-0.099
2024-04-19,-0.994
2024-04-24,-0.1
2024-04-26,0.996
2024-04-23,0.998
2024-04-29,-0.996
2024-04-17,0.1
2024-04-24,-0.995
2024-04-17,0.1
2024-04-05,0.985
2024-04-23,0.998
2024-04-15,0.993
2024-04-21,0.998
2024-04-06,-0.994
2024-04-29,0.998
2024-04-15,0.988
2024-05-01,-0.994
2024-04-08,-0.099
2024-05-04,-0.1
2024-05-23,0.993
2024-05-27,-0.996
2024-05-03,-0.1
2024-05-19,-0.1
2024-05-19,-0.098
2024-05-31,0.982
2024-05-22,0.099
2024-05-16,0.984
2024-05-20,0.099
2024-05-23,0.099
2024-05-21,0.1
2024-05-21,0.1
2024-05-03,0.1
2024-05-06,0.994
2024-05-21,0.998
2024-05-24,0.1
2024-05-11,0.998
2024-05-07,-0.1
2024-06-01,0.997
2024-05-02,0.099
2024-05-13,-0.1
2024-05-07,0.998
2024-05-20,0.1
2024-05-01,0.998
2024-05-15,0.998
2024-05-24,0.998
2024-05-09,-0.098
2024-05-06,-0.099
2024-05-15,-0.1
2024-05-23,0.986
2024-05-17,0.998
2024-05-02,0.079
2024-05-04,-0.996
2024-05-08,0.092
2024-05-23,-0.099
2024-05-10,0.995
2024-05-14,0.998
2024-05-03,0.1
2024-05-16,-0.1
2024-05-10,0.996
2024-05-20,-0.099
2024-05-02,-0.1
2024-05-14,0.998
2024-05-08,-0.1
2024-05-20,0.998
2024-05-06,0.983
2024-05-18,-0.996
2024-05-10,-0.1
2024-05-07,0.997
2024-05-03,-0.1
2024-05-05,0.998
2024-05-05,0.1
2024-05-30,-0.996
2024-05-20,0.099
2024-05-15,-0.1
2024-05-03,-0.1
2024-05-15,0.099
2024-05-06,0.099
2024-05-22,0.1
2024-05-29,0.1
2024-05-14,0.099
2024-05-03,-0.1
2024-05-06,0.998
2024-05-17,0.1
2024-05-01,-0.1
2024-05-07,0.099
2024-05-16,-0.04
2024-05-09,0.1
2024-05-07,-0.099
2024-05-17,-0.099
2024-05-05,0.996
2024-05-11,-0.996
2024-05-30,0.988
2024-05-10,-0.1
2024-05-07,0.1
2024-05-08,0.998
2024-05-28,-0.069
2024-05-07,0.1
2024-05-05,0.995
2024-05-01,-0.995
2024-05-02,0.918
2024-05-15,0.998
2024-05-13,0.1
2024-05-30,-0.099
2024-05-10,0.098
2024-05-03,0.981
2024-05-01,0.994
2024-05-11,-0.099
2024-05-02,-0.1
2024-05-10,-0.995
2024-05-13,0.997
2024-05-06,0.998
2024-05-20,-0.995
2024-05-01,-0.1
2024-05-17,-0.099
2024-05-31,0.997
2024-06-19,0.998
2024-07-01,0.988
2024-06-18,-0.985
2024-06-10,0.998
2024-06-20,-0.1
2024-06-21,0.1
2024-06-18,-0.1
2024-06-18,0.996
2024-06-13,-0.1
2024-06-24,0.998
2024-06-08,0.997
2024-06-18,0.998
2024-06-27,-0.996
2024-06-07,0.997
2024-06-19,-0.988
2024-06-25,0.998
2024-06-07,-0.1
2024-06-13,-0.094
2024-06-08,-0.1
2024-06-04,0.099
2024-06-04,0.997
2024-06-25,0.901
2024-06-20,-0.082
2024-06-14,0.997
2024-06-14,0.998
2024-06-14,0.998
2024-06-14,0.992
2024-06-26,0.099
2024-07-01,0.099
2024-06-22,0.098
2024-06-06,-0.996
2024-06-16,-0.996
2024-06-10,-0.996
2024-06-17,-0.1
2024-06-17,0.1
2024-06-14,0.997
2024-06-14,0.997
2024-06-26,-0.994
2024-06-08,0.1
2024-06-18,0.997
2024-06-13,0.998
2024-06-26,0.998
2024-06-25,-0.099
2024-06-19,0.099
2024-06-14,0.099
2024-06-10,-0.996
2024-06-26,0.998
2024-06-21,0.994
2024-06-17,-0.1
2024-07-01,-0.1
2024-06-14,0.998
2024-06-12,-0.56
2024-06-25,0.997
2024-06-25,0.998
2024-06-11,0.1
2024-06-13,-0.1
2024-06-14,0.1
2024-07-01,0.998
2024-06-18,-0.1
2024-06-14,-0.974
2024-06-13,-0.996
2024-06-13,0.993
2024-07-01,-0.1
2024-06-13,-0.1
2024-06-14,-0.1
2024-06-24,0.998
2024-06-14,0.1
2024-06-25,-0.996
2024-06-25,-0.099
2024-06-27,0.1
2024-06-13,0.992
2024-06-18,0.099
2024-06-25,0.099
2024-06-07,0.997
2024-06-14,0.1
2024-06-25,0.1
2024-06-11,-0.099
2024-06-27,-0.78
2024-06-26,-0.1
2024-06-13,-0.1
2024-06-12,0.996
2024-06-13,0.998
2024-06-13,0.997
2024-06-20,0.998
2024-06-28,0.998
2024-06-14,0.099
2024-06-20,-0.993
2024-06-17,0.998
2024-06-14,0.998
2024-06-04,-0.099
2024-06-25,0.993
2024-06-14,0.099
2024-06-22,0.099
2024-06-27,0.993
2024-06-28,0.1
2024-06-24,0.995
2024-06-14,0.1
2024-06-12,-0.991
2024-06-24,0.998
2024-06-18,0.997
2024-07-21,-0.994
2024-07-30,0.099
2024-07-23,0.099
2024-07-30,-0.1
2024-07-23,-0.1
2024-07-09,0.998
2024-07-06,0.99
2024-07-25,0.992
2024-07-24,0.996
2024-07-02,-0.995
2024-07-02,0.998
2024-07-23,-0.968
2024-07-04,0.998
2024-07-30,0.997
2024-07-12,-0.1
2024-07-18,0.93
2024-07-02,-0.994
2024-07-29,0.998
2024-07-24,-0.983
2024-07-30,0.998
2024-07-19,0.877
2024-07-25,0.1
2024-07-19,0.1
2024-07-16,0.995
2024-07-30,-0.1
2024-07-12,0.1
2024-07-30,0.998
2024-07-24,-0.996
2024-07-30,0.097
2024-07-23,0.098
2024-07-03,-0.1
2024-07-23,-0.099
2024-07-09,0.099
2024-07-05,0.1
2024-07-24,0.099
2024-07-31,-0.59
2024-07-03,-0.1
2024-07-15,-0.099
2024-07-19,-0.992
2024-07-30,-0.995
2024-07-18,0.998
2024-07-11,-0.996
2024-07-19,0.1
2024-07-30,-0.1
2024-07-23,0.997
2024-07-11,-0.994
2024-07-30,-0.093
2024-07-24,-0.987
2024-08-01,-0.995
2024-07-11,0.997
2024-07-10,-0.1
2024-07-08,0.099
2024-07-24,0.67
2024-07-23,-0.1
2024-07-31,0.966
2024-07-30,0.099
2024-07-24,0.992
2024-07-30,-0.808
2024-07-26,0.998
2024-07-12,0.997
2024-07-24,0.099
2024-07-24,0.934
2024-07-24,0.994
2024-07-25,0.1
2024-07-24,0.1
2024-07-20,0.1
2024-08-01,0.997
2024-07-15,0.098
2024-07-23,0.733
2024-07-30,-0.099
2024-07-02,0.997
2024-07-24,-0.1
2024-07-22,0.1
2024-07-11,-0.996
2024-07-30,0.099
2024-07-30,0.974
2024-07-09,0.96
2024-07-30,-0.099
2024-07-03,0.836
2024-07-15,-0.1
2024-07-14,-0.1
2024-07-22,-0.1
2024-07-23,-0.063
2024-07-16,0.998
2024-07-31,0.098
2024-07-25,0.985
2024-07-24,0.995
2024-07-12,0.997
2024-07-23,0.098
2024-07-13,-0.989
2024-07-25,-0.1
2024-07-10,-0.1
2024-07-23,0.1
2024-07-29,-0.994
2024-07-31,-0.995
2024-07-30,0.983
2024-07-30,0.991
2024-07-02,0.051
2024-07-29,0.998
2024-08-04,-0.1
2024-08-15,-0.1
2024-08-15,0.1
2024-08-15,-0.977
2024-08-30,0.998
2024-08-28,0.998
2024-08-28,0.997
2024-08-09,0.099
2024-08-26,0.997
2024-08-24,-0.1
2024-08-20,0.1
2024-08-27,0.998
2024-08-19,-0.1
2024-08-14,0.997
2024-08-19,0.994
2024-08-22,0.963
2024-08-28,-0.099
2024-08-26,0.994
2024-08-21,0.996
2024-08-14,-0.996
2024-08-23,0.997
2024-08-29,0.099
2024-08-20,0.997
2024-08-05,0.997
2024-08-22,0.997
2024-08-29,0.998
2024-08-27,0.991
2024-08-08,-0.1
2024-08-19,0.099
2024-08-28,0.998
2024-08-28,0.981
2024-08-05,0.997
2024-08-09,-0.1
2024-08-27,0.998
2024-08-24,0.995
2024-08-16,0.997
2024-08-29,0.996
2024-08-21,0.992
2024-08-28,0.099
2024-08-09,-0.099
2024-08-28,0.1
2024-08-20,0.998
2024-08-21,-0.099
2024-08-18,-0.1
2024-08-06,0.1
2024-08-19,-0.097
2024-08-29,0.1
2024-08-25,0.997
2024-08-20,-0.1
2024-08-13,0.998
2024-08-21,0.997
2024-08-12,0.098
2024-08-23,0.998
2024-08-06,-0.1
2024-08-20,-0.993
2024-08-13,-0.1
2024-08-30,-0.1
2024-08-31,0.099
2024-08-08,0.1
2024-08-20,0.995
2024-08-27,0.998
2024-08-10,0.1
2024-08-02,0.1
2024-08-27,0.998
2024-08-19,0.993
2024-08-05,-0.099
2024-08-08,0.1
2024-08-12,0.1
2024-08-24,-0.1
2024-08-21,0.997
2024-08-20,0.1
2024-08-14,0.996
2024-08-22,0.997
2024-08-14,-0.995
2024-08-28,0.1
2024-08-20,0.099
2024-08-14,0.998
2024-08-20,-0.1
2024-08-05,0.096
2024-08-28,-0.099
2024-08-15,0.1
2024-08-19,-0.1
2024-08-13,-0.996
2024-08-29,0.996
2024-08-10,0.998
2024-08-09,-0.979
2024-08-19,0.1
2024-08-27,0.998
2024-08-16,0.1
2024-08-27,0.998
2024-08-24,0.998
2024-08-28,0.998
2024-08-01,-0.1
2024-08-14,0.1
2024-08-06,-0.099
2024-08-17,0.1
2024-08-21,0.998
2024-08-22,0.998
2024-08-04,0.099
2024-09-30,-0.1
2024-09-20,0.1
2024-09-02,0.998
2024-09-24,0.994
2024-09-23,0.1
2024-10-01,0.099
2024-09-21,-0.099
2024-09-25,-0.099
2024-09-18,-0.085
2024-09-14,0.995
2024-09-24,-0.996
2024-09-26,-0.099
2024-10-01,0.099
2024-09-26,-0.099
2024-09-21,0.998
2024-10-01,0.097
2024-09-05,0.998
2024-09-20,-0.996
2024-09-12,-0.1
2024-09-03,0.097
2024-09-10,-0.995
2024-09-08,0.993
2024-09-16,-0.1
2024-09-09,0.099
2024-09-08,0.1
2024-10-01,-0.1
2024-09-30,-0.099
2024-09-05,0.998
2024-09-27,0.997
2024-09-28,-0.1
2024-09-23,-0.099
2024-09-24,-0.1
2024-09-18,0.998
2024-09-09,0.1
2024-09-23,-0.995
2024-09-20,0.998
2024-09-14,-0.1
2024-09-07,-0.099
2024-09-05,0.1
2024-09-23,0.998
2024-09-17,0.998
2024-09-30,0.099
2024-09-13,-0.994
2024-09-14,-0.099
2024-09-05,-0.996
2024-09-17,0.998
2024-09-14,-0.994
2024-09-29,0.099
2024-09-18,0.991
2024-09-03,-0.1
2024-10-01,-0.099
2024-09-16,-0.099
2024-09-17,-0.1
2024-09-18,0.099
2024-09-02,-0.099
2024-09-27,-0.996
2024-09-16,0.064
2024-09-15,0.998
2024-09-06,0.998
2024-09-27,0.982
2024-09-17,0.998
2024-09-30,-0.996
2024-09-30,0.095
2024-09-24,-0.1
2024-09-12,0.991
2024-09-07,0.1
2024-09-23,-0.1
2024-09-12,0.998
2024-09-13,-0.549
2024-10-01,-0.993
2024-09-17,-0.995
2024-09-13,0.987
2024-09-15,0.998
2024-09-28,0.992
2024-09-29,0.996
2024-09-12,0.973
2024-09-03,-0.099
2024-09-30,-0.099
2024-09-03,0.997
2024-09-22,-0.983
2024-09-23,0.1
2024-09-23,0.1
2024-09-21,0.991
2024-09-24,0.998
2024-09-23,0.998
2024-09-23,0.818
2024-09-16,0.1
2024-10-01,0.1
2024-09-26,-0.1
2024-09-24,0.998
2024-09-30,-0.996
2024-09-14,-0.863
2024-09-27,-0.1
2024-09-22,-0.1
2024-10-01,0.099
2024-09-27,0.998
2024-09-27,-0.1
2024-09-13,0.998
2024-09-12,0.099
2024-09-11,0.1
2024-10-13,-0.7
2024-10-03,0.998
2024-10-11,0.955
2024-10-08,-0.1
2024-10-05,0.099
2024-10-16,0.099
2024-10-10,-0.988
2024-10-24,0.998
2024-10-02,0.998
2024-10-24,0.099
2024-10-22,0.1
2024-10-20,-0.993
2024-10-18,0.906
2024-10-02,-0.099
2024-10-13,-0.1
2024-10-23,-0.1
2024-10-23,0.097
2024-10-15,0.998
2024-10-31,-0.993
2024-10-15,-0.993
2024-10-02,0.998
2024-10-23,-0.1
2024-10-21,0.1
2024-10-22,0.993
2024-10-14,0.098
2024-10-10,0.998
2024-10-24,-0.853
2024-10-03,-0.1
2024-10-24,-0.1
2024-10-16,0.986
2024-10-26,-0.1
2024-10-11,0.1
2024-10-11,-0.099
2024-10-24,0.998
2024-10-09,-0.1
2024-10-23,0.998
2024-10-30,-0.099
2024-10-23,0.975
2024-10-25,-0.99
2024-10-21,0.1
2024-10-04,0.099
2024-10-22,0.995
2024-10-28,-0.1
2024-10-18,0.981
2024-10-31,-0.996
2024-10-08,0.099
2024-10-24,0.998
2024-10-18,-0.993
2024-10-24,0.998
2024-10-11,0.1
2024-10-23,-0.098
2024-10-11,0.997
2024-10-29,0.1
2024-10-02,-0.994
2024-10-25,0.996
2024-10-28,-0.099
2024-10-18,0.998
2024-10-11,0.087
2024-10-28,0.998
2024-10-18,0.972
2024-10-18,-0.099
2024-10-10,-0.1
2024-10-18,-0.1
2024-10-10,-0.995
2024-10-23,0.099
2024-10-31,-0.1
2024-10-23,0.1
2024-10-17,0.1
2024-10-02,0.998
2024-10-30,0.998
2024-10-25,-0.994
2024-10-14,0.996
2024-10-24,0.998
2024-10-11,0.998
2024-10-10,0.997
2024-10-03,0.997
2024-10-11,-0.099
2024-10-03,-0.994
2024-10-16,0.998
2024-10-18,0.099
2024-10-24,-0.1
2024-10-02,0.998
2024-10-11,-0.099
2024-10-02,0.1
2024-10-10,-0.099
2024-10-16,0.988
2024-10-23,-0.994
2024-10-03,-0.1
2024-10-02,-0.1
2024-10-03,0.997
2024-10-11,0.998
2024-10-24,0.998
2024-10-24,0.998
2024-10-30,0.998
2024-10-07,0.1
2024-10-10,-0.099
2024-10-08,-0.1
2024-10-23,0.995
2024-10-12,0.998
2024-11-13,0.1
2024-11-06,0.998
2024-11-02,0.998
2024-11-19,-0.1
2024-11-04,0.099
2024-11-08,0.998
2024-11-06,-0.1
2024-11-18,0.998
2024-11-12,0.997
2024-11-13,0.1
2024-11-23,0.099
2024-11-08,-0.1
2024-11-05,0.099
2024-11-05,0.997
2024-11-18,-0.098
2024-11-17,0.998
2024-11-13,0.1
2024-11-11,-0.099
2024-11-11,0.998
2024-11-22,0.098
2024-11-04,-0.1
2024-11-20,0.1
2024-11-08,0.998
2024-11-06,-0.995
2024-11-18,-0.1
2024-11-27,-0.1
2024-11-07,0.998
2024-11-08,0.998
2024-11-28,-0.996
2024-11-02,-0.1
2024-11-26,0.988
2024-11-26,0.651
2024-11-05,0.099
2024-11-07,0.1
2024-11-12,0.998
2024-11-13,-0.968
2024-11-11,-0.099
2024-11-24,0.996
2024-11-16,-0.966
2024-11-21,-0.991
2024-11-20,0.998
2024-11-12,0.1
2024-11-27,0.947
2024-11-15,0.997
2024-11-08,0.996
2024-11-15,0.998
2024-11-15,0.1
2024-11-18,0.997
2024-11-19,0.995
2024-11-25,0.1
2024-11-12,0.994
2024-11-27,0.1
2024-12-01,0.1
2024-11-08,0.099
2024-11-17,-0.1
2024-11-25,-0.995
2024-11-15,0.1
2024-11-22,0.1
2024-11-18,0.998
2024-11-13,-0.1
2024-11-04,0.1
2024-11-06,0.997
2024-11-29,0.989
2024-11-03,0.998
2024-11-20,0.998
2024-11-19,-0.1
2024-11-29,-0.099
2024-11-13,0.996
2024-11-08,-0.099
2024-11-24,0.995
2024-11-26,0.996
2024-11-14,0.099
2024-11-23,0.996
2024-11-07,0.998
2024-11-11,0.998
2024-11-25,-0.1
2024-11-06,0.997
2024-11-14,-0.996
2024-11-04,-0.098
2024-11-25,0.998
2024-11-13,0.099
2024-11-18,-0.1
2024-11-05,0.099
2024-11-11,0.995
2024-11-04,0.1
2024-11-27,-0.1
2024-11-18,-0.1
2024-11-08,0.1
2024-11-26,0.1
2024-11-18,0.1
2024-11-05,0.997
2024-11-25,-0.1
2024-11-11,0.965
2024-11-25,-0.099
2024-11-08,-0.099
2024-11-01,0.997
2024-11-11,0.099
2024-11-22,0.931
2024-11-09,0.998
2024-11-08,-0.1
2024-12-06,0.099
2024-12-20,0.998
2024-12-13,0.099
2025-01-01,-0.993
2024-12-20,0.987
2024-12-10,0.1
2024-12-09,0.996
2024-12-30,-0.094
2024-12-04,0.1
2024-12-10,0.998
2024-12-20,-0.996
2024-12-05,0.997
2024-12-06,0.099
2024-12-09,-0.1
2024-12-13,-0.1
2024-12-03,-0.992
2024-12-05,0.099
2024-12-12,-0.1
2024-12-09,0.78
2024-12-20,-0.098
2024-12-03,0.1
2024-12-09,-0.1
2024-12-20,0.989
2024-12-02,0.099
2024-12-13,0.987
2024-12-30,0.1
2024-12-31,0.1
2024-12-27,0.99
2024-12-20,-0.991
2024-12-09,0.099
2024-12-03,0.997
2024-12-11,0.997
2024-12-12,0.1
2024-12-20,0.1
2025-01-01,0.099
2024-12-04,0.998
2025-01-01,-0.099
2024-12-22,0.099
2024-12-10,0.998
2024-12-02,0.1
2024-12-10,0.998
2024-12-11,-0.1
2024-12-23,-0.052
2024-12-20,-0.099
2024-12-17,0.997
2024-12-02,-0.099
2024-12-18,-0.993
2024-12-12,-0.099
2024-12-10,0.996
2024-12-02,-0.099
2024-12-11,0.993
2024-12-16,-0.1
2024-12-27,0.1
2025-01-01,0.098
2024-12-27,-0.1
2024-12-06,0.985
2024-12-12,0.1
2024-12-16,0.1
2024-12-15,0.998
2024-12-16,0.998
2024-12-10,0.995
2024-12-10,0.997
2024-12-11,0.996
2024-12-19,0.998
2024-12-29,-0.099
2024-12-25,-0.1
2024-12-16,0.998
2024-12-21,-0.996
2024-12-06,0.064
2024-12-11,0.1
2024-12-13,0.1
2024-12-08,0.863
2025-01-01,0.099
2024-12-23,0.998
2024-12-20,-0.1
2024-12-12,0.998
2024-12-19,0.998
2024-12-04,-0.099
2024-12-02,-0.099
2024-12-11,0.998
2024-12-17,0.1
2024-12-03,-0.099
2024-12-16,0.1
2024-12-27,0.1
2024-12-09,0.998
2024-12-06,-0.099
2024-12-20,0.1
2024-12-10,0.1
2024-12-05,0.096
2025-01-01,-0.995
2024-12-24,0.1
2024-12-03,0.1
2024-12-02,0.1
2024-12-27,-0.1
2024-12-18,0.997
2024-12-05,0.099
2024-12-30,0.998
2025-01-01,-0.099
2024-12-21,0.997
